"Policy No","Amount","Source System","Type","ID","Currency","PAS Ledger Account No","LOB Code","Country Code","Postal Code","State Province","Territory","Broker Code","Coverage Code","Premium Code","Product Code","Entity","Coverage FK","Policy FK","Transaction Type","Billing Acct No","Payment Method","Transaction ID","State","Coverage ID","Period Type","Period Start","Period End","Split Party Code","Posting Level","Policy ID","ID_1","Created By","Description","Entity Ref No","Entity Ref","Entity Type","Manual Txn Ind","Txn Date","Effective Date","Txn Type","Accounting Date","Export Status","Ledger Txn ID","Entries ID"
"NJSS107000082","113.5","ManualPayment","BillingLedgerEntry","1060784189","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077492","PaymentDetailsCash","500420737","NJ","","","","","","","","1060943002","qa","","600077492","1058790936","BillingTransaction","","2018-04-20 21:32:44.0","2018-04-20 00:00:00.0","BillingAccount","2018-04-20 00:00:00.0","exported","1060943002","1060784189"
"NJSS107000086","164","ManualPayment","BillingLedgerEntry","1060642113","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077496","PaymentDetailsCash","500420353","NJ","","","","","","","","1058798804","qa","","600077496","1058790745","BillingTransaction","","2017-04-20 21:33:00.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798804","1060642113"
"NJSS107000086","164","ManualPayment","BillingLedgerEntry","1060642701","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077496","PaymentDetailsCash","500420403","NJ","","","","","","","","1058798845","qa","","600077496","1058790775","BillingTransaction","","2017-05-22 21:32:42.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798845","1060642701"
"NJSS107000086","176","ManualPayment","BillingLedgerEntry","1060704203","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077496","PaymentDetailsCash","500420470","NJ","","","","","","","","1058798895","qa","","600077496","1058790825","BillingTransaction","","2017-06-20 21:34:15.0","2017-06-20 00:00:00.0","BillingAccount","2017-06-20 00:00:00.0","exported","1058798895","1060704203"
"NJSS107000086","176","ManualPayment","BillingLedgerEntry","1060704259","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077496","PaymentDetailsCash","500420487","NJ","","","","","","","","1058798899","qa","","600077496","1058790829","BillingTransaction","","2017-07-20 21:32:41.0","2017-07-20 00:00:00.0","BillingAccount","2017-07-20 00:00:00.0","exported","1058798899","1060704259"
"NJSS107000090","3174","ManualPayment","BillingLedgerEntry","1060362993","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077500","PaymentDetailsCash","500420347","NJ","","","","","","","","1058798795","qa","","600077500","1058790739","BillingTransaction","","2017-04-20 21:32:39.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798795","1060362993"
"NJSS107000090","-3174","CrossPolicyTransfer","BillingLedgerEntry","1060430888","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077500","","500420706","NJ","","","","","","","","1058822941","ipbsys","","600077500","1060722121","BillingTransaction","","2018-03-16 21:33:31.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822941","1060430888"
"NJSS107000090","233","CrossPolicyTransfer","BillingLedgerEntry","1060430891","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077500","PaymentDetailsCash","500420707","NJ","","","","","","","","1058822942","ipbsys","","600077500","1060722122","BillingTransaction","","2018-03-16 21:33:32.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822942","1060430891"
"NJSS107000090","2941","CrossPolicyTransfer","BillingLedgerEntry","1060430893","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077500","PaymentDetailsCash","500420707","NJ","","","","","","","","1058822942","ipbsys","","600077500","1060722122","BillingTransaction","","2018-03-16 21:33:32.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822942","1060430893"
"NJSS107000111","181.7","RecurringPayment","BillingLedgerEntry","1060968427","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","RecurringPayment","600077527","AAAPaymentDetailsEFT","500421091","NJ","","","","","","","","1060985178","ipbsys","","600077527","1060722433","BillingTransaction","","2017-04-21 22:11:24.0","2017-04-21 00:00:00.0","BillingAccount","2017-04-21 00:00:00.0","exported","1060985178","1060968427"
"NJSS107000111","181.73","RecurringPayment","BillingLedgerEntry","1060968563","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077527","AAAPaymentDetailsEFT","500421128","NJ","","","","","","","","1060985199","ipbsys","","600077527","1060722449","BillingTransaction","","2017-05-22 22:11:23.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1060985199","1060968563"
"NJSS107000111","-181.73","PaymentDeclined","BillingLedgerEntry","1061065888","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","PaymentDeclined","600077527","","500421148","NJ","","","","","","","","1060943128","qa","","600077527","1061430043","BillingTransaction","","2017-05-22 22:12:54.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1060943128","1061065888"
"NJSS107000111","181.73","ManualPayment","BillingLedgerEntry","1061065979","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077527","PaymentDetailsCash","500421155","NJ","","","","","","","","1060943135","qa","","600077527","1061430050","BillingTransaction","","2017-05-26 22:11:59.0","2017-05-26 00:00:00.0","BillingAccount","2017-05-26 00:00:00.0","exported","1060943135","1061065979"
"NJSS107000111","181.73","RecurringPayment","BillingLedgerEntry","1060968591","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077527","AAAPaymentDetailsEFT","500421165","NJ","","","","","","","","1060985211","ipbsys","","600077527","1060722462","BillingTransaction","","2017-06-21 22:11:22.0","2017-06-21 00:00:00.0","BillingAccount","2017-06-21 00:00:00.0","exported","1060985211","1060968591"
"NJSS107000111","181.73","RecurringPayment","BillingLedgerEntry","1060968613","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077527","AAAPaymentDetailsEFT","500421191","NJ","","","","","","","","1060985221","ipbsys","","600077527","1060722472","BillingTransaction","","2017-07-21 22:11:22.0","2017-07-21 00:00:00.0","BillingAccount","2017-07-21 00:00:00.0","exported","1060985221","1060968613"
"NJSS107000111","181.73","RecurringPayment","BillingLedgerEntry","1060968751","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077527","AAAPaymentDetailsEFT","500421218","NJ","","","","","","","","1060985231","ipbsys","","600077527","1060722483","BillingTransaction","","2017-08-21 22:11:22.0","2017-08-21 00:00:00.0","BillingAccount","2017-08-21 00:00:00.0","exported","1060985231","1060968751"
"NJSS107000111","181.73","RecurringPayment","BillingLedgerEntry","1060968773","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077527","AAAPaymentDetailsEFT","500421236","NJ","","","","","","","","1060985241","ipbsys","","600077527","1060722492","BillingTransaction","","2017-09-21 22:11:21.0","2017-09-21 00:00:00.0","BillingAccount","2017-09-21 00:00:00.0","exported","1060985241","1060968773"
"NJSS107000111","181.73","RecurringPayment","BillingLedgerEntry","1060968803","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077527","AAAPaymentDetailsEFT","500421256","NJ","","","","","","","","1060985254","ipbsys","","600077527","1060722505","BillingTransaction","","2017-10-23 22:11:21.0","2017-10-23 00:00:00.0","BillingAccount","2017-10-23 00:00:00.0","exported","1060985254","1060968803"
"NJSS107000111","181.73","RecurringPayment","BillingLedgerEntry","1060968825","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077527","AAAPaymentDetailsEFT","500421274","NJ","","","","","","","","1060985264","ipbsys","","600077527","1060722515","BillingTransaction","","2017-11-21 22:11:23.0","2017-11-21 00:00:00.0","BillingAccount","2017-11-21 00:00:00.0","exported","1060985264","1060968825"
"NJSS107000111","181.73","RecurringPayment","BillingLedgerEntry","1060968844","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077527","AAAPaymentDetailsEFT","500421290","NJ","","","","","","","","1060985273","ipbsys","","600077527","1060722524","BillingTransaction","","2017-12-21 22:11:22.0","2017-12-21 00:00:00.0","BillingAccount","2017-12-21 00:00:00.0","exported","1060985273","1060968844"
"NJSS107000111","181.73","RecurringPayment","BillingLedgerEntry","1060968869","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077527","AAAPaymentDetailsEFT","500421307","NJ","","","","","","","","1060985284","ipbsys","","600077527","1060722535","BillingTransaction","","2018-01-22 22:11:23.0","2018-01-22 00:00:00.0","BillingAccount","2018-01-22 00:00:00.0","exported","1060985284","1060968869"
"NJSS107000111","181.73","RecurringPayment","BillingLedgerEntry","1060968893","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077527","AAAPaymentDetailsEFT","500421331","NJ","","","","","","","","1060985295","ipbsys","","600077527","1060722546","BillingTransaction","","2018-02-21 22:11:22.0","2018-02-21 00:00:00.0","BillingAccount","2018-02-21 00:00:00.0","exported","1060985295","1060968893"
"NJSS927612887","2402.19","RecurringPayment","BillingLedgerEntry","1060430385","USD","1001","AUTO","","","","","500001714","","","AAA_SS","WUIC","","","RecurringPayment","600077386","AAAPaymentDetailsPCICreditCard","500420360","NJ","","","","","","","","1058822793","ipbsys","","600077386","1058820960","BillingTransaction","","2017-04-20 21:33:05.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058822793","1060430385"
"PASS107000003","152","ManualPayment","BillingLedgerEntry","1058799086","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077394","PaymentDetailsCash","500418697","PA","","","","","","","","1058798010","qa","","600077394","1058790010","BillingTransaction","","2017-04-19 17:56:33.0","2017-04-19 00:00:00.0","BillingAccount","2017-04-19 00:00:00.0","exported","1058798010","1058799086"
"PASS107000003","-152","PaymentDeclined","BillingLedgerEntry","1058799679","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","PaymentDeclined","600077394","","500418725","PA","","","","","","","","1058798046","qa","","600077394","1058790034","BillingTransaction","","2017-04-25 17:56:55.0","2017-04-25 00:00:00.0","BillingAccount","2017-04-25 00:00:00.0","exported","1058798046","1058799679"
"PASS107000003","316","ManualPayment","BillingLedgerEntry","1058799707","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077394","PaymentDetailsCash","500418743","PA","","","","","","","","1058798052","qa","","600077394","1058790040","BillingTransaction","","2017-05-19 17:56:35.0","2017-05-19 00:00:00.0","BillingAccount","2017-05-19 00:00:00.0","exported","1058798052","1058799707"
"PASS107000003","1374","ManualPayment","BillingLedgerEntry","1059060502","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077394","PaymentDetailsCash","500418864","PA","","","","","","","","1058798127","qa","","600077394","1058790115","BillingTransaction","","2017-10-19 17:56:38.0","2017-10-19 00:00:00.0","BillingAccount","2017-10-19 00:00:00.0","exported","1058798127","1059060502"
"PASS107000003","194","CrossPolicyTransfer","BillingLedgerEntry","1058823331","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077394","PaymentDetailsCash","500418937","PA","","","","","","","","1058822115","ipbsys","","600077394","1058820132","BillingTransaction","","2018-03-15 17:56:58.0","2018-03-15 00:00:00.0","BillingAccount","2018-03-15 00:00:00.0","exported","1058822115","1058823331"
"PASS107000003","-1374","CrossPolicyTransfer","BillingLedgerEntry","1058823317","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077394","","500418933","PA","","","","","","","","1058822111","ipbsys","","600077394","1058820128","BillingTransaction","","2018-03-15 17:56:57.0","2018-03-15 00:00:00.0","BillingAccount","2018-03-15 00:00:00.0","exported","1058822111","1058823317"
"PASS107000003","1180","CrossPolicyTransfer","BillingLedgerEntry","1058823328","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077394","PaymentDetailsCash","500418937","PA","","","","","","","","1058822115","ipbsys","","600077394","1058820132","BillingTransaction","","2018-03-15 17:56:58.0","2018-03-15 00:00:00.0","BillingAccount","2018-03-15 00:00:00.0","exported","1058822115","1058823328"
"PASS107000003","2099","ManualPayment","BillingLedgerEntry","1059060719","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077394","PaymentDetailsCash","500418980","PA","","","","","","","","1058798164","qa","","600077394","1058790153","BillingTransaction","","2018-04-19 17:56:35.0","2018-04-19 00:00:00.0","BillingAccount","2018-04-19 00:00:00.0","exported","1058798164","1059060719"
"PASS107000004","462","ManualPayment","BillingLedgerEntry","1058799191","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077395","PaymentDetailsCash","500418704","PA","","","","","","","","1058798019","qa","","600077395","1058790016","BillingTransaction","","2017-04-19 17:56:56.0","2017-04-19 00:00:00.0","BillingAccount","2017-04-19 00:00:00.0","exported","1058798019","1058799191"
"PASS107000004","400","ManualPayment","BillingLedgerEntry","1059960025","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077395","PaymentDetailsCash","500419648","PA","","","","","","","","1058798451","qa","","600077395","1058790417","BillingTransaction","","2017-04-20 01:46:09.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798451","1059960025"
"PASS107000004","453","ManualPayment","BillingLedgerEntry","1059960023","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077395","PaymentDetailsCash","500419648","PA","","","","","","","","1058798451","qa","","600077395","1058790417","BillingTransaction","","2017-04-20 01:46:09.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798451","1059960023"
"PASS107000004","853","ManualPayment","BillingLedgerEntry","1059960539","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077395","PaymentDetailsCash","500419690","PA","","","","","","","","1058798487","qa","","600077395","1058790444","BillingTransaction","","2017-05-22 01:46:58.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798487","1059960539"
"PASS107000004","853","ManualPayment","BillingLedgerEntry","1059960704","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077395","PaymentDetailsCash","500419723","PA","","","","","","","","1058798507","qa","","600077395","1058790464","BillingTransaction","","2017-06-20 01:45:47.0","2017-06-20 00:00:00.0","BillingAccount","2017-06-20 00:00:00.0","exported","1058798507","1059960704"
"PASS107000004","853","ManualPayment","BillingLedgerEntry","1059960932","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077395","PaymentDetailsCash","500419762","PA","","","","","","","","1058798528","qa","","600077395","1058790486","BillingTransaction","","2017-07-20 01:46:01.0","2017-07-20 00:00:00.0","BillingAccount","2017-07-20 00:00:00.0","exported","1058798528","1059960932"
"PASS107000004","424","CrossPolicyTransfer","BillingLedgerEntry","1058823322","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077395","PaymentDetailsCash","500418934","PA","","","","","","","","1058822113","ipbsys","","600077395","1058820129","BillingTransaction","","2018-03-15 17:56:57.0","2018-03-15 00:00:00.0","BillingAccount","2018-03-15 00:00:00.0","exported","1058822113","1058823322"
